block,date_time,eth_amount,usd_redemptions
320668241,2024-01-15 06:35:51,12410.14249879849,2880.7912273100383
320768242,2024-01-15 20:29:19,12444.940561358417,2888.8014981132233
320868243,2024-01-16 10:22:43,12489.786371974453,2898.885343584421
320968244,2024-01-17 00:16:07,12527.107497070436,2907.1941187338994
321068245,2024-01-17 14:09:31,12620.615119411255,2928.011653221246
321168246,2024-01-18 04:02:53,12638.649488672216,2931.8119773989197
321268247,2024-01-18 17:56:13,12638.649488672216,2931.8119773989197
321368248,2024-01-19 07:49:35,12651.324210792178,2934.4283370968196
321468249,2024-01-19 21:42:55,12651.334340077705,2934.4304280187484
321568250,2024-01-20 11:36:22,12651.334340077705,2934.4304280187484
321668251,2024-01-21 01:29:43,12651.334340077705,2934.4304280187484
321768252,2024-01-21 15:23:03,12651.334340077705,2934.4304280187484
321868253,2024-01-22 05:16:30,12651.420245159914,2934.4479666898005
321968254,2024-01-22 19:09:54,12663.401092555589,2936.8940168651034
322068255,2024-01-23 09:03:33,12692.151488687634,2942.385022600546
322168256,2024-01-23 22:57:06,12721.18980382604,2947.9310176623276
322268257,2024-01-24 12:50:48,12721.18980382604,2947.9310176623276
322368258,2024-01-25 02:44:10,12749.055079120564,2953.3474486983077
322468259,2024-01-25 16:38:37,12749.097359054073,2953.3556670396533
322568260,2024-01-26 06:31:57,12749.097359054073,2953.3556670396533
322668261,2024-01-26 20:25:32,12749.097359054073,2953.3556670396533
322768262,2024-01-27 10:18:57,12749.097359054073,2953.3556670396533
322868263,2024-01-28 00:12:19,12749.097359054073,2953.3556670396533
322968264,2024-01-28 14:05:39,12749.097359054073,2953.3556670396533
323068265,2024-01-29 03:59:01,12749.097359054073,2953.3556670396533
323168266,2024-01-29 17:52:23,12749.104572043265,2953.3571712688554
323268267,2024-01-30 07:45:47,12749.104572043265,2953.3571712688554
323368268,2024-01-30 21:39:10,12749.275424343386,2953.392726113167
323468269,2024-01-31 11:32:38,12821.809060862028,2968.125128012952
323568270,2024-02-01 01:26:00,12821.809060862028,2968.125128012952
323668271,2024-02-01 15:19:23,12821.809060862028,2968.125128012952
323768272,2024-02-02 05:13:25,12821.839674301207,2968.131265570985
323868273,2024-02-02 19:06:45,12821.839674301207,2968.131265570985
323968274,2024-02-03 09:00:26,13382.676839211705,3081.343667702765
324068275,2024-02-03 22:53:46,14118.674493634571,3229.9145321779565
324168276,2024-02-04 12:47:08,14307.624652063649,3267.7062351299382
324268277,2024-02-05 02:40:36,14601.464603825623,3326.0644950540127
324368278,2024-02-05 16:33:59,14744.035829474806,3354.379938867006
324468279,2024-02-06 06:27:20,14846.125582734256,3374.3945318798687
324568280,2024-02-06 20:20:52,15026.388822132629,3409.7349578927483
324668281,2024-02-07 10:14:19,15176.100803268568,3438.992581622349
324768282,2024-02-08 00:07:46,15246.020990598194,3452.671354903627
324868283,2024-02-08 14:01:17,15274.572466171478,3458.256997278578
324968284,2024-02-09 03:54:37,15360.608090704294,3475.0812968539917
325068285,2024-02-09 17:47:58,15418.520876861869,3486.406164533545
325168286,2024-02-10 07:41:18,15647.934547702813,3531.594243010967
325268287,2024-02-10 21:34:57,15647.934547702813,3531.594243010967
325368288,2024-02-11 11:28:17,15665.089654984467,3535.025338484097
325468289,2024-02-12 01:24:17,15675.255346775592,3537.118176314073
325568290,2024-02-12 15:17:39,15675.255346775592,3537.118176314073
325668291,2024-02-13 05:11:03,15714.429541573823,3545.5686455683644
325768292,2024-02-13 19:04:24,15735.970770290322,3550.2154160228947
325868293,2024-02-14 08:58:21,15753.585488916317,3554.1538310175274
325968294,2024-02-14 22:51:43,15753.585488916317,3554.1538310175274
326068295,2024-02-15 12:45:06,15753.585488916317,3554.1538310175274
326168296,2024-02-16 02:38:27,15753.585488916317,3554.1538310175274
326268297,2024-02-16 16:32:02,15753.60815933489,3554.1594582284065
326368298,2024-02-17 06:25:26,15753.60815933489,3554.1594582284065
326468299,2024-02-17 20:18:49,15753.60815933489,3554.1594582284065
326568300,2024-02-18 10:12:09,15753.728821749004,3554.199650423912
326668301,2024-02-19 00:05:31,15784.40261316453,3565.933433140992
326768302,2024-02-19 13:58:52,15825.236967151044,3581.553981334052
326868303,2024-02-20 03:52:13,16065.220000553223,3670.603870148207
326968304,2024-02-20 17:45:33,16900.49431590899,3980.5469684467353
327068305,2024-02-21 07:45:12,16900.635560883286,3980.5955065303983
327168306,2024-02-21 21:38:34,16986.361474125755,4010.054760353522
327268307,2024-02-22 11:31:59,17027.220628684823,4023.884634020163
327368308,2024-02-23 01:25:21,17091.443782051785,4046.61662215031
327468309,2024-02-23 15:18:46,17266.206465303516,4108.4744262754275
327568310,2024-02-24 05:12:08,17656.217684909912,4245.168996896511
327668311,2024-02-24 19:11:20,17656.217684909912,4245.168996896511
327768312,2024-02-25 09:04:41,17673.924737400404,4252.104137801043
327868313,2024-02-25 22:58:03,17776.29084151378,4292.196827211404
327968314,2024-02-26 12:51:33,18015.210158545775,4399.933564608628
328068315,2024-02-27 02:45:25,18364.323808465462,4581.10462630296
328168316,2024-02-27 16:38:48,19287.18588385483,5060.02002257632
328268317,2024-02-28 06:32:37,19287.49505679286,5060.190246912502
328368318,2024-02-28 20:26:45,19841.080233026172,5364.982994116825
328468319,2024-02-29 10:20:06,20116.99447481138,5522.08086663679
328568320,2024-03-01 00:13:28,21163.03572375071,6049.93423832583
328668321,2024-03-01 14:09:49,21163.03572375071,6049.93423832583
328768322,2024-03-02 04:05:45,21163.03572375071,6049.93423832583
328868323,2024-03-02 17:59:20,21174.99956204023,6056.278351772068
328968324,2024-03-03 07:54:02,21247.021749077292,6094.446318356617
329068325,2024-03-03 21:47:31,21401.477108539053,6176.299525559381
329168326,2024-03-04 11:42:13,21675.781543327197,6314.183663049878
329268327,2024-03-05 01:39:31,22589.02799359553,6773.452274078385
329368328,2024-03-05 15:33:01,22770.848191465728,6864.8890485747315
329468329,2024-03-06 05:26:27,23854.333793005313,7363.075605899657
329568330,2024-03-06 19:19:48,23940.760036083804,7402.814382714613
329668331,2024-03-07 09:13:09,23956.748098076605,7410.334777910383
329768332,2024-03-07 23:06:35,24072.086927747376,7464.58735592343
329868333,2024-03-08 13:00:09,24121.150516075595,7487.3737157606765
329968334,2024-03-09 02:53:29,24199.976598952027,7523.732984800506
330068335,2024-03-09 16:47:26,24276.744930498764,7559.1430967658835
330168336,2024-03-10 06:41:05,24354.402909099623,7594.371057217084
330268337,2024-03-10 20:34:27,24582.245191446385,7697.72706848898
330368338,2024-03-11 10:27:52,24756.704049997777,7771.593892686478
330468339,2024-03-12 00:21:14,25067.981738515347,7911.304142258371
330568340,2024-03-12 14:14:34,25224.62328710788,7981.609309170311
330668341,2024-03-13 04:07:55,25613.750081404934,8151.052288553261
330768342,2024-03-13 18:01:15,26875.382191663717,8700.422588364212
330868343,2024-03-14 07:54:39,27087.15625692217,8792.349371979482
330968344,2024-03-14 21:48:10,27899.36904754071,9144.914306508284
331068345,2024-03-15 11:46:00,29227.296127036883,9713.53695014087
331168346,2024-03-16 01:40:32,29501.844583025944,9824.091583121848
331268347,2024-03-16 15:33:56,29805.549492632126,9946.386879575348
331368348,2024-03-17 05:27:36,30075.779466822525,10046.242413688851
331468349,2024-03-17 19:20:56,30075.779466822525,10046.242413688851
331568350,2024-03-18 09:16:24,30126.413147531155,10064.950126568909
331668351,2024-03-18 23:13:29,30568.82458560108,10228.40863960672
331768352,2024-03-19 13:07:09,31481.44091615709,10517.854016808244
331868353,2024-03-20 03:00:59,31481.44091615709,10517.854016808244
331968354,2024-03-20 16:54:30,31481.44091615709,10517.854016808244
332068355,2024-03-21 06:47:51,31482.621549273343,10518.265681839754
332168356,2024-03-21 20:41:13,31503.633046914416,10525.59200423354
332268357,2024-03-22 10:40:28,31525.263460435384,10534.06659877446
332368358,2024-03-23 00:33:49,31598.46868646952,10563.034611573208
332468359,2024-03-23 14:27:10,31611.848424217413,10568.329102626947
332568360,2024-03-24 04:20:31,31611.848424217413,10568.329102626947
332668361,2024-03-24 18:13:57,31655.65204326403,10585.673107075938
332768362,2024-03-25 08:07:26,32128.909109495235,10754.986120648138
332868363,2024-03-25 22:01:13,32128.909109495235,10754.986120648138
332968364,2024-03-26 11:54:33,32128.909109495235,10754.986120648138
333068365,2024-03-27 01:47:54,32164.78651677729,10768.121305638631
333168366,2024-03-27 15:41:15,32164.78651677729,10768.121305638631
333268367,2024-03-28 05:34:35,32164.78651677729,10768.121305638631
333368368,2024-03-28 19:27:56,32164.81132388879,10768.130297965568
333468369,2024-03-29 09:21:17,32174.165756394865,10771.665757407383
333568370,2024-03-29 23:14:51,32174.165756394865,10771.665757407383
333668371,2024-03-30 13:08:53,32174.165756394865,10771.665757407383
333768372,2024-03-31 03:02:15,32174.17042358722,10771.667629098802
333868373,2024-03-31 16:55:38,32244.023306450403,10799.680839468128
333968374,2024-04-01 06:49:00,32281.04017032446,10814.520216344185
334068375,2024-04-01 20:42:21,32392.652251414096,10859.26343772688
334168376,2024-04-02 10:36:21,32449.933264336913,10880.56319689154
334268377,2024-04-03 00:29:43,32538.44471842971,10912.302317357928
334368378,2024-04-03 14:23:04,32538.44471842971,10912.302317357928
334468379,2024-04-04 04:16:30,32549.619804369428,10916.181346904828
334568380,2024-04-04 18:10:23,32549.619804369428,10916.181346904828
334668381,2024-04-05 08:03:44,32555.58496966748,10918.276673371496
334768382,2024-04-05 21:57:04,32555.58496966748,10918.276673371496
334868383,2024-04-06 11:50:25,32555.58496966748,10918.276673371496
334968384,2024-04-07 01:43:48,32555.58496966748,10918.276673371496
335068385,2024-04-07 15:37:08,32555.58496966748,10918.276673371496
335168386,2024-04-08 05:30:29,32555.58496966748,10918.276673371496
335268387,2024-04-08 19:23:50,32555.58496966748,10918.276673371496
335368388,2024-04-09 09:17:11,32555.58496966748,10918.276673371496
335468389,2024-04-09 23:10:50,32555.58496966748,10918.276673371496
335568390,2024-04-10 13:04:44,32555.58496966748,10918.276673371496
335668391,2024-04-11 02:58:43,32555.58496966748,10918.276673371496
335768392,2024-04-11 16:52:06,32555.58496966748,10918.276673371496
335868393,2024-04-12 06:45:26,32561.28660818793,10920.05478942918
335968394,2024-04-12 20:38:47,32561.28660818793,10920.05478942918
336068395,2024-04-13 10:32:08,32561.28660818793,10920.05478942918
336168396,2024-04-14 00:31:16,32582.81094799295,10925.857779863689
336268397,2024-04-14 14:24:38,32590.07007558066,10927.814850247076
336368398,2024-04-15 04:17:58,32590.07007558066,10927.814850247076
336468399,2024-04-15 18:11:20,32609.88478535858,10933.39433020495
336568400,2024-04-16 08:04:41,32664.462001076943,10948.3616071292
336668401,2024-04-16 21:58:18,32664.462001076943,10948.3616071292
336768402,2024-04-17 11:51:39,32664.462001076943,10948.3616071292
336868403,2024-04-18 01:45:00,32664.462001076943,10948.3616071292
336968404,2024-04-18 15:38:23,32664.462001076943,10948.3616071292
337068405,2024-04-19 05:31:45,32664.462001076943,10948.3616071292
337168406,2024-04-19 19:25:05,32664.462001076943,10948.3616071292
337268407,2024-04-20 09:18:26,32664.462001076943,10948.3616071292
337368408,2024-04-20 23:13:28,32664.465790210183,10948.362886958988
337468409,2024-04-21 13:06:49,32664.465790210183,10948.362886958988
337568410,2024-04-22 03:00:14,32664.465790210183,10948.362886958988
337668411,2024-04-22 16:53:35,32664.465790210183,10948.362886958988
337768412,2024-04-23 06:46:57,32664.465790210183,10948.362886958988
337868413,2024-04-23 20:40:17,32664.465790210183,10948.362886958988
337968414,2024-04-24 10:33:39,32664.465790210183,10948.362886958988
338068415,2024-04-25 00:27:00,32664.465790210183,10948.362886958988
338168416,2024-04-25 14:20:20,32664.465790210183,10948.362886958988
338268417,2024-04-26 04:13:47,32664.465790210183,10948.362886958988
338368418,2024-04-26 18:07:13,32664.465790210183,10948.362886958988
338468419,2024-04-27 08:00:34,32664.465790210183,10948.362886958988
338568420,2024-04-27 21:53:54,32664.465790210183,10948.362886958988
338668421,2024-04-28 11:47:15,32664.465790210183,10948.362886958988
338768422,2024-04-29 01:40:35,32664.465790210183,10948.362886958988
338868423,2024-04-29 15:34:14,32664.465790210183,10948.362886958988
338968424,2024-04-30 05:27:47,32664.465790210183,10948.362886958988
339068425,2024-04-30 19:21:13,32664.465790210183,10948.362886958988
339168426,2024-05-01 09:14:35,32664.465790210183,10948.362886958988
339268427,2024-05-01 23:07:56,32664.465790210183,10948.362886958988
339368428,2024-05-02 13:01:56,32664.465790210183,10948.362886958988
339468429,2024-05-03 02:55:17,32664.465790210183,10948.362886958988
339568430,2024-05-03 16:59:43,32664.465790210183,10948.362886958988
339668431,2024-05-04 06:53:04,32664.465790210183,10948.362886958988
339768432,2024-05-04 20:46:34,32664.465790210183,10948.362886958988
339868433,2024-05-05 10:39:55,32664.465790210183,10948.362886958988
339968434,2024-05-06 00:33:17,32673.227048882192,10951.28775549616
340068435,2024-05-06 14:26:37,32673.227048882192,10951.28775549616
340168436,2024-05-07 04:19:58,32965.25301895948,11042.80527639884
340268437,2024-05-07 18:13:18,32965.25301895948,11042.80527639884
340368438,2024-05-08 08:06:39,32982.35646953744,11047.949449903095
340468439,2024-05-08 22:00:00,33009.428337291116,11056.091805983491
340568440,2024-05-09 11:53:44,33009.428337291116,11056.091805983491
340668441,2024-05-10 01:47:13,33009.5237800687,11056.119963843785
340768442,2024-05-10 15:41:01,33009.5237800687,11056.119963843785
340868443,2024-05-11 05:34:21,33016.896474515386,11058.241267060712
340968444,2024-05-11 19:27:43,33016.896474515386,11058.241267060712
341068445,2024-05-12 09:21:04,33016.896474515386,11058.241267060712
341168446,2024-05-12 23:14:25,33016.896474515386,11058.241267060712
341268447,2024-05-13 13:07:52,36933.67612810058,12189.655285777131
341368448,2024-05-14 03:01:13,36933.67612810058,12189.655285777131
341468449,2024-05-14 16:54:33,36933.69409142656,12189.66068602105
341568450,2024-05-15 06:53:42,36933.69409142656,12189.66068602105
341668451,2024-05-15 20:47:04,36933.69409142656,12189.66068602105
341768452,2024-05-16 10:40:38,36933.69409142656,12189.66068602105
341868453,2024-05-17 00:33:59,36933.69409142656,12189.66068602105
