block,date_time,reward,usd_rewards
340198982,2024-05-07 08:34:31,5.806132421763781e+22,20074.278727997356
340298982,2024-05-07 22:27:51,5.821078996244759e+22,20121.119542946944
340398982,2024-05-08 12:21:11,5.828275616343689e+22,20142.764685407743
340498982,2024-05-09 02:14:31,5.8607869138840284e+22,20237.15935172571
340598982,2024-05-09 16:08:15,5.881648592012371e+22,20297.730023914795
340698982,2024-05-10 06:02:11,5.886170731503108e+22,20311.071397166455
340798982,2024-05-10 19:55:31,5.92650913563308e+22,20430.0791604114
340898982,2024-05-11 09:48:51,5.939252034401817e+22,20466.743574414464
340998982,2024-05-11 23:42:12,5.9529878397972e+22,20506.264821881123
341098982,2024-05-12 13:35:33,5.955598824458117e+22,20513.851197700904
341198982,2024-05-13 03:28:53,5.9650865574202206e+22,20541.257779200416
341298982,2024-05-13 17:22:20,6.045383766553727e+22,20773.20697244721
341398982,2024-05-14 07:15:40,6.0470401582908205e+22,20778.18651766957
341498982,2024-05-14 21:09:00,6.071930660508234e+22,20853.013853874734
341598982,2024-05-15 11:08:09,6.082525689625684e+22,20884.941459635287
341698982,2024-05-16 01:01:36,6.120979544629114e+22,21001.68997201928
341798982,2024-05-16 14:55:03,6.132895358864717e+22,21037.86719237148
341898982,2024-05-17 04:48:23,6.135796338573571e+22,21046.627730994263
341998982,2024-05-17 18:41:46,6.1512550287608985e+22,21093.31073674932
342098982,2024-05-18 08:35:06,6.159266890136872e+22,21117.73142755212
342198982,2024-05-18 22:28:26,6.209135071654821e+22,21269.732989311535
342298982,2024-05-19 12:21:53,6.31811284499538e+22,21606.957226913422
342398982,2024-05-20 02:15:18,6.330887802780198e+22,21645.492510992863
342498982,2024-05-20 16:08:39,6.339952280459687e+22,21672.835241066376
342598982,2024-05-21 06:01:59,6.3631854318193046e+22,21746.956150546594
342698982,2024-05-21 19:55:20,6.415489377182086e+22,21913.821847743035
342798982,2024-05-22 09:48:40,6.421470646058749e+22,21932.97163837078
342898982,2024-05-22 23:42:05,6.455133800493509e+22,22040.74849518629
342998982,2024-05-23 13:35:25,6.459448688103723e+22,22054.47567863707
343098982,2024-05-24 03:29:09,6.478162572809674e+22,22113.408856098555
343198982,2024-05-24 17:22:40,6.5662038250833226e+22,22390.66560025945
343298982,2024-05-25 07:17:00,6.571089239546284e+22,22405.573752694545
343398982,2024-05-25 21:10:20,6.585045677177978e+22,22448.162708297314
343498982,2024-05-26 11:03:41,6.605353730334646e+22,22510.102214413877
343598982,2024-05-27 00:57:02,6.6205060157355625e+22,22555.58436767449
343698982,2024-05-27 14:50:22,6.646264655150266e+22,22632.903290506663
343798982,2024-05-28 04:43:42,6.650162906167725e+22,22644.560960131785
343898982,2024-05-28 18:37:05,6.6679021867653636e+22,22697.6100510365
343998982,2024-05-29 08:30:31,6.671155071131119e+22,22707.1799173854
344098982,2024-05-29 22:23:53,6.671155071131119e+22,22707.1799173854
344198982,2024-05-30 12:17:25,6.671155071131119e+22,22707.1799173854
344298982,2024-05-31 02:10:51,6.671155071131119e+22,22707.1799173854
344398982,2024-05-31 16:04:11,6.671155071131119e+22,22707.1799173854
344498982,2024-06-01 05:57:31,6.671155071131119e+22,22707.1799173854
343752900,2024-05-27 22:19:41,0.0,23550.80681079955
343852900,2024-05-28 12:13:03,0.0,23550.80681079955
343952900,2024-05-29 02:06:24,3.7918695106411016e+16,23550.844729494656
344052900,2024-05-29 15:59:50,2.172310778567967e+19,23572.52991858523
344152900,2024-05-30 05:53:12,3.1425566184758977e+19,23582.23237698431
344252900,2024-05-30 19:46:50,6.779802342938932e+19,23618.60483422894
344352900,2024-05-31 09:40:10,7.241992588144415e+19,23623.226736680994
344452900,2024-05-31 23:33:30,1.8299633702735344e+20,23733.803147826904
344552900,2024-06-01 13:26:51,2.1284293304631453e+20,23763.649743845865
344652900,2024-06-02 03:20:55,2.2906815765520728e+20,23779.87496845476
344752900,2024-06-02 17:14:15,2.62793957269242e+20,23813.60076806879
344852900,2024-06-03 07:07:35,2.732243082363864e+20,23824.031119035935
344952900,2024-06-03 21:01:20,3.0470877991831654e+20,23855.515590717867
345052900,2024-06-04 10:55:16,3.169675591757811e+20,23867.77436997533
345152900,2024-06-05 00:48:47,4.969404268657776e+20,24047.747237665328
345252900,2024-06-05 14:42:13,5.2839597247909554e+20,24079.202783278644
345352900,2024-06-06 04:35:33,5.536563015536961e+20,24104.463112353245
345452900,2024-06-06 18:28:55,5.851432528514556e+20,24135.950063651006
345552900,2024-06-07 08:22:15,5.976198079141304e+20,24148.42661871368
345652900,2024-06-07 22:17:59,6.935044850074511e+20,24244.311295807
345752900,2024-06-08 12:11:19,7.337051767709668e+20,24284.511987570517
345852900,2024-06-09 02:04:40,7.873172542270025e+20,24338.124065026554
345952900,2024-06-09 15:58:00,8.486049397130192e+20,24399.41175051257
346052900,2024-06-10 05:51:20,8.717383977162624e+20,24422.54520851581
346152900,2024-06-10 19:44:40,9.184308019054256e+20,24469.237612704976
346252900,2024-06-11 09:38:00,9.775818417499224e+20,24528.38865254947
346352900,2024-06-11 23:31:26,1.0205765080291368e+21,24571.383318828688
346452900,2024-06-12 13:24:50,1.0546836556653589e+21,24605.490466464908
346552900,2024-06-13 03:18:17,1.175542433482818e+21,24726.349244282366
346652900,2024-06-13 17:11:37,1.307100207242881e+21,24857.90701804243
346752900,2024-06-14 07:04:57,1.3271733824203152e+21,24877.980193219864
